adapter,budget_hit,error,evicted_kv_mib,extra_arrival_index,extra_backend,extra_bits,extra_builtin_request_fallback,extra_cache_rebuild_reason,extra_cache_reused,extra_effective_prompt_chars,extra_env,extra_family,extra_gpu0_peak_memory_mib,extra_gpu1_peak_memory_mib,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_history_turns,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_text,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,recompute_ms,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,session_id,split,task,ttft_ms,turn_index
kivi,False,,0.0,15,qwen2_kivi,4,false,history_turns_present,False,512,edgekv-kivi,kivi,7584.96533203125,7610.9404296875,,,,,,,,,,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency.""]",quantized,32,6552,True,3696,224,14336,64,16,1.0,0.7241379310344829,0.7931034482758621,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.
Summary:",91,A good trace shows resident KV near budget and may expose queueing under sustained pressure.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,108.06882381439209,1144.3707458674908,11163.051132112741,107.8784130513668,0.22735074162483215,0.0,1144.647043198347,0.09063631296157837,first_token,persistent,3.80419921875,3.80419921875,1.01513671875,1144.647043198347,long,True,True," 
Session C's second turn suggests that a resident trace should indicate near-configured",15195.90576171875,kivi_4bit_residual64,0.0,1.0,0.0,session_c_turn_001__pressure_r1_c2,3.80419921875,2.7890625,9373.91015625,0.0,session-c__pressure_r1_c2,eval,summary,108.06882381439209,1
kivi,False,,0.0,16,qwen2_kivi,4,false,new_session,False,131,edgekv-kivi,kivi,7547.08447265625,7552.203125,,,,,,,,,,[],quantized,32,6552,True,3696,224,14336,64,16,1.0,0.5833333333333333,0.5833333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session E is another concurrent request stream.

Question:
What metric should increase when global pressure rises?
Answer:",23,budget hit rate should increase as global pressure rises,data/fixtures/pilot_session_trace_requests.jsonl,0.0,71.36544585227966,836.1199386417866,11163.051132112741,71.19203731417656,0.22735074162483215,0.0,836.3858126103878,0.07829070091247559,first_token,persistent,2.078125,2.078125,2.078125,836.3858126103878,short,True,True," The number of concurrent requests in Session E should increase when global pressure rises.
Explanation",15099.28759765625,kivi_4bit_residual64,0.0,1.0,0.0,session_e_turn_000__pressure_r1_c1,2.078125,0.0,9373.91015625,0.0,session-e__pressure_r1_c1,eval,qa,71.36544585227966,0
kivi,False,,0.0,17,qwen2_kivi,4,false,new_session,False,131,edgekv-kivi,kivi,7548.12353515625,7553.2421875,,,,,,,,,,[],quantized,32,6552,True,3696,224,14336,64,16,1.0,0.5833333333333333,0.5833333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session E is another concurrent request stream.

Question:
What metric should increase when global pressure rises?
Answer:",23,budget hit rate should increase as global pressure rises,data/fixtures/pilot_session_trace_requests.jsonl,0.0,71.88252732157707,829.3394856154919,11163.051132112741,71.69388607144356,0.22735074162483215,0.0,829.613946378231,0.08168071508407593,first_token,persistent,2.078125,2.078125,2.078125,829.613946378231,short,True,True," The number of concurrent requests in Session E should increase when global pressure rises.
Explanation",15101.36572265625,kivi_4bit_residual64,0.0,1.0,0.0,session_e_turn_000__pressure_r1_c2,2.078125,0.0,9373.91015625,0.0,session-e__pressure_r1_c2,eval,qa,71.88252732157707,0
kivi,False,,0.0,18,qwen2_kivi,4,false,history_turns_present,False,678,edgekv-kivi,kivi,7612.5859375,7651.318359375,,,,,,,,,,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes."", ""User: Summarize:\nThe follow-up for session B discusses how restore events can increase TTFT even when average memory drops.\nSummary:"", ""Assistant: Restore events can raise TTFT even if average memory usage goes down.""]",quantized,32,7392,True,4172,252,17920,64,16,1.0,0.40740740740740733,0.40740740740740733,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B comes back after partial eviction. The system may need to restore or recompute part of its KV cache before generating the next answer.
Summary:",134,"When session B returns after eviction, the backend may restore or recompute cached state.",data/fixtures/pilot_session_trace_requests.jsonl,0.0,141.31179451942444,1158.3865880966187,11163.051132112741,141.1227248609066,0.22735074162483215,0.0,1158.6577966809273,0.0874549150466919,first_token,persistent,4.144287109375,4.144287109375,0.6630859375,1158.6577966809273,medium,True,True," 
Session B resumes after partial eviction, requiring the system to restore or recompute",15263.904296875,kivi_4bit_residual64,0.0,1.0,0.0,session_b_turn_002__pressure_r1_c1,4.144287109375,3.481201171875,9373.91015625,0.0,session-b__pressure_r1_c1,eval,summary,141.31179451942444,2
kivi,False,,0.0,19,qwen2_kivi,4,false,history_turns_present,False,678,edgekv-kivi,kivi,7612.9140625,7651.646484375,,,,,,,,,,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes."", ""User: Summarize:\nThe follow-up for session B discusses how restore events can increase TTFT even when average memory drops.\nSummary:"", ""Assistant: Restore events can raise TTFT even if average memory usage goes down.""]",quantized,32,8232,True,4648,280,21504,64,16,1.0,0.40740740740740733,0.40740740740740733,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B comes back after partial eviction. The system may need to restore or recompute part of its KV cache before generating the next answer.
Summary:",134,"When session B returns after eviction, the backend may restore or recompute cached state.",data/fixtures/pilot_session_trace_requests.jsonl,0.0,138.9130800962448,1182.1389459073544,11163.051132112741,138.73795047402382,0.22735074162483215,0.0,1182.4230626225471,0.07892400026321411,first_token,persistent,4.144287109375,4.144287109375,0.6630859375,1182.4230626225471,medium,True,True," 
Session B resumes after partial eviction, requiring the system to restore or recompute",15264.560546875,kivi_4bit_residual64,0.0,1.0,0.0,session_b_turn_002__pressure_r1_c2,4.144287109375,3.481201171875,9373.91015625,0.0,session-b__pressure_r1_c2,eval,summary,138.9130800962448,2
kivi,False,,0.0,20,qwen2_kivi,4,false,history_turns_present,False,354,edgekv-kivi,kivi,7572.41357421875,7590.09765625,,,,,,,,,,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",quantized,32,8988,True,5068,308,23296,64,16,1.0,0.8064516129032258,0.8709677419354839,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",63,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,79.34967800974846,1095.8202630281448,11163.051132112741,79.16393876075745,0.22735074162483215,0.0,1096.1070694029331,0.09003281593322754,first_token,persistent,2.79931640625,2.79931640625,0.77587890625,1096.1070694029331,medium,True,True," 
The backend should handle the requests for Session D with the awareness that they are",15162.51123046875,kivi_4bit_residual64,0.0,1.0,0.0,session_d_turn_001__pressure_r1_c1,2.79931640625,2.0234375,9373.91015625,0.0,session-d__pressure_r1_c1,eval,qa,79.34967800974846,1
kivi,False,,0.0,21,qwen2_kivi,4,false,history_turns_present,False,354,edgekv-kivi,kivi,7572.80322265625,7590.4873046875,,,,,,,,,,"[""User: Context:\nSession D arrives while other sessions are still active.\n\nQuestion:\nWhy can that trigger eviction?\nAnswer:"", ""Assistant: because the global resident KV budget may be exceeded when multiple sessions overlap""]",quantized,32,9744,True,5488,336,25088,64,16,1.0,0.8064516129032258,0.8709677419354839,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D continues after a crowded interval.

Question:
What backend behavior should differ from independent requests?
Answer:",63,"interleaved sessions should trigger eviction, restore, recompute, or queue behavior that independent requests do not show",data/fixtures/pilot_session_trace_requests.jsonl,0.0,78.45699787139893,1113.0540035665035,11163.051132112741,78.27774062752724,0.22735074162483215,0.0,1113.331738859415,0.08662417531013489,first_token,persistent,2.79931640625,2.79931640625,0.77587890625,1113.331738859415,medium,True,True," 
The backend should handle the requests for Session D with the awareness that they are",15163.29052734375,kivi_4bit_residual64,0.0,1.0,0.0,session_d_turn_001__pressure_r1_c2,2.79931640625,2.0234375,9373.91015625,0.0,session-d__pressure_r1_c2,eval,qa,78.45699787139893,1
kivi,False,,0.0,22,qwen2_kivi,4,false,history_turns_present,False,802,edgekv-kivi,kivi,7620.0546875,7661.7431640625,,,,,,,,,,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",quantized,32,10584,True,5964,364,28672,64,16,1.0,0.625,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",144,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,145.92264965176582,1173.1023490428925,11163.051132112741,145.73268964886665,0.22735074162483215,0.0,1173.3830086886883,0.0837966799736023,first_token,persistent,4.503173828125,4.503173828125,0.698974609375,1173.3830086886883,long,True,True," 
The final session C turn compares action distributions across various budgets and verifies that backend",15281.7978515625,kivi_4bit_residual64,0.0,1.0,0.0,session_c_turn_002__pressure_r1_c1,4.503173828125,3.80419921875,9373.91015625,0.0,session-c__pressure_r1_c1,eval,summary,145.92264965176582,2
kivi,False,,0.0,23,qwen2_kivi,4,false,history_turns_present,False,802,edgekv-kivi,kivi,7620.4033203125,7662.091796875,,,,,,,,,,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",quantized,32,11424,True,6440,392,32256,64,16,1.0,0.625,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",144,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,141.2316970527172,1175.636861473322,11163.051132112741,141.03137329220772,0.22735074162483215,0.0,1175.9034804999828,0.08081644773483276,first_token,persistent,4.503173828125,4.503173828125,0.698974609375,1175.9034804999828,long,True,True," 
The final session C turn compares action distributions across various budgets and verifies that backend",15282.4951171875,kivi_4bit_residual64,0.0,1.0,0.0,session_c_turn_002__pressure_r1_c2,4.503173828125,3.80419921875,9373.91015625,0.0,session-c__pressure_r1_c2,eval,summary,141.2316970527172,2
kivi,False,,0.0,0,qwen2_kivi,2,false,new_session,False,95,edgekv-kivi,kivi,7531.63525390625,7536.818359375,,,,,,,,,,[],quantized,32,196,True,140,28,896,32,16,1.0,0.6,0.76,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",21,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,75.97231864929199,931.5813668072224,11185.77890098095,75.57260990142822,0.22380799055099487,0.0,932.0918917655945,0.2278164029121399,first_token,persistent,1.1689453125,1.1689453125,1.1689453125,932.0918917655945,short,True,True," In the context of TailGuardKV, ""resident KV"" typically refers to the",15068.45361328125,kivi_2bit_residual32,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c1,1.1689453125,0.0,9610.5234375,0.0,session-a__pressure_r1_c1,calibration,qa,75.97231864929199,0
kivi,False,,0.0,1,qwen2_kivi,2,false,new_session,False,95,edgekv-kivi,kivi,7532.22998046875,7537.4130859375,,,,,,,,,,[],quantized,32,392,True,280,56,1792,32,16,1.0,0.6,0.76,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",21,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,71.27140834927559,919.0018251538277,11185.77890098095,71.0901990532875,0.22380799055099487,0.0,919.3006306886673,0.08312240242958069,first_token,persistent,1.1689453125,1.1689453125,1.1689453125,919.3006306886673,short,True,True," In the context of TailGuardKV, ""resident KV"" typically refers to the",15069.64306640625,kivi_2bit_residual32,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c2,1.1689453125,0.0,9610.5234375,0.0,session-a__pressure_r1_c2,calibration,qa,71.27140834927559,0
kivi,False,,0.0,2,qwen2_kivi,2,false,new_session,False,193,edgekv-kivi,kivi,7542.67138671875,7552.6171875,,,,,,,,,,[],quantized,32,1232,True,756,84,2688,32,16,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",37,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,94.50248628854752,1137.8721334040165,11185.77890098095,94.31298449635506,0.22380799055099487,0.0,1138.1980068981647,0.08374825119972229,first_token,persistent,1.6884765625,1.6884765625,1.6884765625,1138.1980068981647,medium,True,True, Session B begins with a medium-length document discussing cache eviction and restore costs. While,15095.28857421875,kivi_2bit_residual32,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c1,1.6884765625,0.0,9610.5234375,0.0,session-b__pressure_r1_c1,calibration,summary,94.50248628854752,0
kivi,False,,0.0,3,qwen2_kivi,2,false,new_session,False,193,edgekv-kivi,kivi,7543.52587890625,7553.4716796875,,,,,,,,,,[],quantized,32,2072,True,1232,112,3584,32,16,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",37,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,96.21234238147736,1138.852033764124,11185.77890098095,96.01889550685883,0.22380799055099487,0.0,1139.1670852899551,0.08741021156311035,first_token,persistent,1.6884765625,1.6884765625,1.6884765625,1139.1670852899551,medium,True,True, Session B begins with a medium-length document discussing cache eviction and restore costs. While,15096.99755859375,kivi_2bit_residual32,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c2,1.6884765625,0.0,9610.5234375,0.0,session-b__pressure_r1_c2,calibration,summary,96.21234238147736,0
